,Latitude,Longitude,Problem
3339,-6.199702,53.290457,Public low
3340,-6.223713,53.45423,Private fast
3341,-10.019564,53.488862,Private low
3342,-9.050699,53.278213,Private low
3343,-10.278791,52.139518,Public low
3344,-9.589492,51.884003,Private fast
3345,-9.786073,52.107344,Public fast
3346,-9.714192,52.260883,Private fast
3347,-9.699875,52.270976,Private fast
3348,-9.71,52.271,Private fast
3349,-9.70961,52.2666,Private low
3350,-6.523586,53.323004,Public fast
3351,-6.908265,53.162374,Private low
3352,-7.06519,53.145372,Private low
3353,-7.244226,52.654109,Private fast
3354,-7.260136,52.655331,Private fast
3355,-7.135967,52.526499,Private low
3356,-7.346601,52.91297,Public low
3357,-7.333091,53.118234,Public fast
3358,-7.187451,53.160461,Public low
3359,-7.298964,53.032991,Private low
3360,-8.790471,52.565132,Public fast
3361,-8.5739,52.675091,Private low
3362,-9.099685,52.607471,Private fast
3363,-8.632049,52.661893,Private fast
3364,-8.623874,52.667322,Public low
3365,-7.800276,53.725111,Private fast
3366,-6.185322,54.040456,Public fast
3367,-6.354049,53.71713,Private low
3368,-6.402563,54.010244,Private low
3369,-6.387454,54.003855,Private low
3370,-8.765583,53.762046,Public fast
3371,-9.989089,54.222996,Public low
3372,-9.3007,53.8569,Private fast
3373,-8.9525,53.9386,Public low
3374,-9.5241,53.8005,Private low
3375,-6.834811,53.415451,Public fast
3376,-6.683919,53.654434,Public fast
3377,-6.47119,53.43385,Public fast
3378,-6.734236,54.118976,Public fast
3379,-7.232457,54.180374,Public low
3380,-8.30158,53.971854,Private fast
3381,-8.528397,54.389519,Private fast
3382,-8.465001,54.271302,Public fast
3383,-7.409999,52.348698,Public low
3384,-8.212924,52.861526,Private low
3385,-7.801199,52.956953,Private low
3386,-7.821686,52.675998,Private low
3387,-7.147005,52.164062,Public low
3388,-6.227539,52.644754,Private low
3389,-6.57359,52.50341,Public low
3390,-6.295529,52.673257,Public low
3391,-6.460155,52.337957,Private low
3392,-6.463952,52.340105,Public fast
3393,-6.159181,52.794954,Public low
3394,-6.154016,52.796732,Private fast
3395,-6.153186,52.79884,Public low
3396,-6.108066,53.011805,Public low
3397,-6.103734,53.204956,Public low
3398,-6.0982,53.203109,Public fast
3399,-6.5013,55.0709,Private low
3400,-5.928256,54.594342,Private low
3401,-5.924292,54.594109,Private fast
3402,-5.935574,54.593365,Private low
3403,-5.905207,54.546408,Private fast
3404,-5.839133,54.59371,Private low
3405,-5.815372,54.852279,Private fast
3406,-5.818398,54.850413,Public fast
3407,-5.824385,54.85092,Public low
3408,-6.651237,55.202916,Private fast
3409,-6.089323,54.705215,Public low
3410,-6.660039,54.350942,Public low
3411,-6.393503,54.451549,Public fast
3412,-6.44002,54.422202,Public low
3413,-7.32095,54.9989,Private fast
3414,-7.322001,55.01272,Private fast
3415,-7.32185,54.99548,Public fast
3416,-6.61157,54.75236,Private fast
3417,-7.464149,54.829324,Private fast
3418,-6.2711,54.349378,Private low
3419,-5.658459,54.647352,Public fast
3420,-5.758739,54.396759,Public low
3421,-5.821811,54.5895,Private low
3422,-5.800031,54.652793,Public fast
3423,-6.0077,54.0607,Public low
3424,-5.890661,54.214826,Public low
3425,-6.361695,54.189322,Public low
3426,-6.338146,54.175246,Public low
3427,-5.554131,54.37075,Public low
3428,-8.091973,54.480109,Private fast
3429,-7.639049,54.385592,Private fast
3430,-7.57355,54.19802,Private low
3431,-7.640307,54.34741,Private fast
3432,-7.637848,54.343512,Public fast
3433,-6.73992,54.64163,Private fast
3434,-6.747952,54.647349,Private low
3435,-7.31583,54.37878,Public fast
3436,-7.352932,54.676914,Private low
3437,-7.307725,54.601591,Private fast
3438,-7.334948,54.659146,Private fast
3439,-6.197212,53.492693,Private fast
3440,-6.28074,53.3708,Private low
3441,-6.213815,53.280332,Private low
3442,-6.234603,53.428658,Public low
3443,-6.456163,52.25783,Public fast
3444,-6.018397,54.69481,Public fast
3445,-6.197212,53.492693,Private fast
3446,-6.213815,53.280332,Public low
3447,-6.452681,53.349266,Public fast
3448,-8.528397,54.389519,Private fast
3449,-6.456163,52.25783,Public low
3450,-6.018397,54.69481,Private low
3451,-8.482733,51.919755,Public fast
3452,-6.197212,53.492693,Public low
3453,-6.213815,53.280332,Private fast
3454,-6.452681,53.349266,Public low
3455,-8.528397,54.389519,Public low
3456,-6.456163,52.25783,Public low
3457,-6.018397,54.69481,Public fast
3458,-7.352932,54.676914,Private fast
3459,-6.927016,52.833492,Public fast
3460,-6.736986,52.801581,Public low
3461,-7.204457,53.86385,Private low
3462,-9.290289,53.027069,Public low
3463,-8.897258,52.761544,Private low
3464,-8.877285,52.708176,Public fast
3465,-8.534676,51.886038,Public fast
3466,-8.88957,51.620831,Public fast
3467,-8.295589,51.852858,Private low
3468,-8.30804,51.803537,Public low
3469,-9.111555,51.721685,Private low
3470,-9.553212,51.750022,Public low
3471,-8.654588,52.139237,Private low
3472,-8.331938,51.849032,Private low
3473,-7.850032,51.956697,Private fast
3474,-7.783045,54.797965,Public fast
3475,-8.188621,54.501145,Private fast
3476,-7.262612,55.251378,Private low
3477,-8.284545,54.798248,Public low
3478,-8.443325,54.636031,Public fast
3479,-7.768815,54.804946,Private low
3480,-6.185082,53.251009,Public fast
3481,-6.242058,53.41601,Public fast
3482,-6.315448,53.31948,Public fast
3483,-6.116236,53.391623,Private low
3484,-6.364012,53.375177,Public fast
3485,-6.149376,53.260088,Public low
3486,-6.169813,53.252775,Public low
3487,-6.203613,53.277164,Private fast
3488,-6.248054,53.338006,Private low
3489,-6.255804,53.332326,Public fast
3490,-6.257851,53.335409,Private fast
3491,-6.24871,53.3344,Private fast
3492,-6.228056,53.342945,Public fast
3493,-6.232894,53.338798,Public low
3494,-6.15157,53.451232,Public fast
3495,-6.421705,53.283222,Private fast
3496,-6.199702,53.290457,Public fast
3497,-6.223713,53.45423,Private fast
3498,-10.019564,53.488862,Public fast
3499,-9.050699,53.278213,Private fast
3500,-10.278791,52.139518,Private fast
3501,-9.589492,51.884003,Public fast
3502,-9.786073,52.107344,Private low
3503,-9.714192,52.260883,Private fast
3504,-6.927016,52.833492,Public low
3505,-6.736986,52.801581,Public low
3506,-7.204457,53.86385,Private low
3507,-9.290289,53.027069,Public fast
3508,-8.897258,52.761544,Public fast
3509,-8.877285,52.708176,Private low
3510,-8.534676,51.886038,Public low
3511,-8.389447,51.814197,Public fast
3512,-8.88957,51.620831,Private fast
3513,-8.295589,51.852858,Public fast
3514,-8.30804,51.803537,Private fast
3515,-9.111555,51.721685,Public fast
3516,-9.553212,51.750022,Public fast
3517,-8.331938,51.849032,Public low
3518,-7.850032,51.956697,Private fast
3519,-7.783045,54.797965,Private fast
3520,-8.188621,54.501145,Public low
3521,-7.262612,55.251378,Public fast
3522,-8.284545,54.798248,Private fast
3523,-8.443325,54.636031,Public low
3524,-7.768815,54.804946,Private low
3525,-6.185082,53.251009,Private low
3526,-6.242058,53.41601,Private fast
3527,-6.212747,53.353856,Public low
3528,-6.315448,53.31948,Private fast
3529,-6.116236,53.391623,Private fast
3530,-6.364012,53.375177,Private fast
3531,-6.149376,53.260088,Private fast
3532,-6.169813,53.252775,Public fast
3533,-6.203613,53.277164,Private fast
3534,-6.213815,53.280332,Public fast
3535,-6.248054,53.338006,Public fast
3536,-6.255804,53.332326,Public fast
3537,-6.242715,53.336496,Public fast
3538,-6.24871,53.3344,Public fast
3539,-6.183082,53.360832,Public fast
3540,-6.228056,53.342945,Public low
3541,-6.232894,53.338798,Private fast
3542,-6.15157,53.451232,Public fast
3543,-6.421705,53.283222,Public low
3544,-6.199702,53.290457,Private low
3545,-6.223713,53.45423,Public fast
3546,-10.019564,53.488862,Private low
3547,-9.050699,53.278213,Private low
3548,-9.052773,53.276523,Private low
3549,-10.227204,51.946705,Private low
3550,-9.589492,51.884003,Public low
3551,-9.786073,52.107344,Public fast
3552,-9.48427,52.449026,Public low
3553,-9.714192,52.260883,Private low
3554,-9.699875,52.270976,Private low
3555,-9.71,52.271,Public fast
3556,-9.70961,52.2666,Private fast
3557,-6.523586,53.323004,Public low
3558,-6.908265,53.162374,Public low
3559,-7.06519,53.145372,Private fast
3560,-7.260136,52.655331,Private low
3561,-7.135967,52.526499,Private fast
3562,-7.346601,52.91297,Private fast
3563,-7.333091,53.118234,Public fast
3564,-7.187451,53.160461,Public fast
3565,-7.298964,53.032991,Public fast
3566,-8.790471,52.565132,Public low
3567,-8.5739,52.675091,Public fast
3568,-9.099685,52.607471,Private low
3569,-8.632049,52.661893,Private low
3570,-8.623874,52.667322,Public fast
3571,-7.800276,53.725111,Public low
3572,-6.185322,54.040456,Public low
3573,-6.354049,53.71713,Private low
3574,-6.402563,54.010244,Public fast
3575,-6.387454,54.003855,Public low
3576,-8.765583,53.762046,Public fast
3577,-9.989089,54.222996,Private low
3578,-9.3007,53.8569,Private low
3579,-8.9525,53.9386,Private fast
3580,-9.5241,53.8005,Private fast
3581,-6.834811,53.415451,Public fast
3582,-6.683919,53.654434,Private fast
3583,-6.47119,53.43385,Public fast
3584,-6.734236,54.118976,Private low
3585,-7.232457,54.180374,Public fast
3586,-8.30158,53.971854,Public fast
3587,-8.528397,54.389519,Public low
3588,-8.465001,54.271302,Public low
3589,-7.409999,52.348698,Private fast
3590,-8.212924,52.861526,Public low
3591,-7.801199,52.956953,Public fast
3592,-7.821686,52.675998,Private low
3593,-7.147005,52.164062,Private fast
3594,-6.227539,52.644754,Public low
3595,-6.57359,52.50341,Public low
3596,-6.295529,52.673257,Private fast
3597,-6.460155,52.337957,Public fast
3598,-6.463952,52.340105,Public fast
3599,-6.159181,52.794954,Public low
3600,-6.154016,52.796732,Private low
3601,-6.153186,52.79884,Public fast
3602,-6.108066,53.011805,Private fast
3603,-6.103734,53.204956,Private low
3604,-6.0982,53.203109,Public low
3605,-6.5013,55.0709,Private low
3606,-5.928256,54.594342,Private fast
3607,-5.924292,54.594109,Public low
3608,-5.935574,54.593365,Private low
3609,-5.905207,54.546408,Private low
3610,-5.839133,54.59371,Private fast
3611,-5.815372,54.852279,Public fast
3612,-5.818398,54.850413,Private fast
3613,-5.824385,54.85092,Private low
3614,-6.651237,55.202916,Private low
3615,-6.089323,54.705215,Public fast
3616,-6.660039,54.350942,Public low
3617,-6.393503,54.451549,Private fast
3618,-6.44002,54.422202,Private fast
3619,-7.32095,54.9989,Private fast
3620,-7.322001,55.01272,Private fast
3621,-7.32185,54.99548,Private low
3622,-6.61157,54.75236,Private fast
3623,-7.464149,54.829324,Public fast
3624,-6.2711,54.349378,Private fast
3625,-5.658459,54.647352,Public low
3626,-5.758739,54.396759,Private low
3627,-5.821811,54.5895,Private fast
3628,-5.800031,54.652793,Public low
3629,-6.0077,54.0607,Private fast
3630,-5.890661,54.214826,Private fast
3631,-6.361695,54.189322,Public fast
3632,-6.338146,54.175246,Private fast
3633,-8.091973,54.480109,Public fast
3634,-7.639049,54.385592,Public low
3635,-7.57355,54.19802,Private low
3636,-7.640307,54.34741,Public fast
3637,-7.637848,54.343512,Private fast
3638,-6.73992,54.64163,Public fast
3639,-6.747952,54.647349,Private fast
3640,-7.31583,54.37878,Public fast
3641,-7.352932,54.676914,Public fast
3642,-7.307725,54.601591,Public low
3643,-7.334948,54.659146,Private fast
3644,-6.197212,53.492693,Public low
3645,-6.28074,53.3708,Public fast
3646,-6.213815,53.280332,Public low
3647,-6.234603,53.428658,Private low
3648,-6.456163,52.25783,Private fast
3649,-6.018397,54.69481,Public low
3650,-6.197212,53.492693,Private low
3651,-6.213815,53.280332,Public low
3652,-6.3138,53.3044,Public fast
3653,-6.234603,53.428658,Private low
3654,-6.452681,53.349266,Public low
3655,-6.8766,53.4112,Public fast
3656,-8.528397,54.389519,Private fast
3657,-6.456163,52.25783,Private fast
3658,-6.018397,54.69481,Public low
3659,-8.482733,51.919755,Public low
3660,-6.197212,53.492693,Public low
3661,-6.213815,53.280332,Public fast
3662,-6.3138,53.3044,Private fast
3663,-6.234603,53.428658,Public low
3664,-6.452681,53.349266,Public fast
3665,-6.8766,53.4112,Private low
3666,-8.528397,54.389519,Public low
3667,-6.456163,52.25783,Private low
3668,-6.018397,54.69481,Public fast
3669,-7.352932,54.676914,Public fast
3670,-6.927016,52.833492,Private low
3671,-6.736986,52.801581,Private fast
3672,-7.204457,53.86385,Public low
3673,-9.290289,53.027069,Public fast
3674,-8.897258,52.761544,Public low
3675,-8.877285,52.708176,Public low
3676,-8.534676,51.886038,Public fast
3677,-8.389447,51.814197,Public low
3678,-8.88957,51.620831,Public fast
3679,-8.295589,51.852858,Public fast
3680,-8.30804,51.803537,Public fast
3681,-9.111555,51.721685,Public fast
3682,-9.553212,51.750022,Private fast
3683,-8.331938,51.849032,Private low
3684,-7.850032,51.956697,Private low
3685,-7.783045,54.797965,Private low
3686,-8.188621,54.501145,Private fast
3687,-7.262612,55.251378,Private low
3688,-8.284545,54.798248,Public fast
3689,-8.443325,54.636031,Public fast
3690,-7.768815,54.804946,Private fast
3691,-6.185082,53.251009,Public low
3692,-6.242058,53.41601,Private low
3693,-6.212747,53.353856,Private fast
3694,-6.315448,53.31948,Public low
3695,-6.116236,53.391623,Public fast
3696,-6.364012,53.375177,Public fast
3697,-6.149376,53.260088,Private low
3698,-6.169813,53.252775,Public low
3699,-6.203613,53.277164,Public fast
3700,-6.248054,53.338006,Private low
3701,-6.255804,53.332326,Public fast
3702,-6.257851,53.335409,Public low
3703,-6.242715,53.336496,Public fast
3704,-6.24871,53.3344,Private low
3705,-6.183082,53.360832,Public fast
3706,-6.228056,53.342945,Private low
3707,-6.232894,53.338798,Public fast
3708,-6.15157,53.451232,Private fast
3709,-6.421705,53.283222,Private fast
3710,-6.199702,53.290457,Public low
3711,-6.223713,53.45423,Public low
3712,-10.019564,53.488862,Private fast
3713,-9.050699,53.278213,Private low
3714,-9.052773,53.276523,Public fast
3715,-10.227204,51.946705,Private low
3716,-9.589492,51.884003,Private fast
3717,-9.786073,52.107344,Private fast
3718,-9.714192,52.260883,Private fast
3719,-9.699875,52.270976,Private low
3720,-9.71,52.271,Public fast
3721,-9.70961,52.2666,Public fast
3722,-6.523586,53.323004,Public fast
3723,-6.908265,53.162374,Private low
3724,-7.06519,53.145372,Public fast
3725,-7.244226,52.654109,Private fast
3726,-7.260136,52.655331,Private fast
3727,-7.135967,52.526499,Private fast
3728,-7.346601,52.91297,Private fast
3729,-7.333091,53.118234,Private low
3730,-7.187451,53.160461,Private low
3731,-7.298964,53.032991,Private low
3732,-8.790471,52.565132,Public fast
3733,-8.5739,52.675091,Public low
3734,-9.099685,52.607471,Public low
3735,-8.632049,52.661893,Private fast
3736,-8.623874,52.667322,Public low
3737,-7.800276,53.725111,Private low
3738,-6.185322,54.040456,Private low
3739,-6.354049,53.71713,Private low
3740,-6.402563,54.010244,Private fast
3741,-6.387454,54.003855,Public fast
3742,-8.765583,53.762046,Public fast
3743,-9.989089,54.222996,Private low
3744,-9.3007,53.8569,Private fast
3745,-8.9525,53.9386,Public fast
3746,-9.5241,53.8005,Private low
3747,-6.834811,53.415451,Public fast
3748,-6.683919,53.654434,Private low
3749,-6.47119,53.43385,Private low
3750,-6.734236,54.118976,Private fast
3751,-7.232457,54.180374,Public low
3752,-8.30158,53.971854,Private low
3753,-8.528397,54.389519,Public low
3754,-8.465001,54.271302,Private fast
3755,-7.409999,52.348698,Private low
3756,-8.212924,52.861526,Public fast
3757,-7.801199,52.956953,Public low
3758,-7.821686,52.675998,Public low
3759,-7.147005,52.164062,Private fast
3760,-6.227539,52.644754,Public low
3761,-6.57359,52.50341,Public low
3762,-6.295529,52.673257,Private low
3763,-6.460155,52.337957,Private fast
3764,-6.463952,52.340105,Public fast
3765,-6.159181,52.794954,Public fast
3766,-6.154016,52.796732,Private fast
3767,-6.153186,52.79884,Private low
3768,-6.108066,53.011805,Public low
3769,-6.103734,53.204956,Public low
3770,-6.0982,53.203109,Public low
3771,-6.5013,55.0709,Private fast
3772,-5.928256,54.594342,Public low
3773,-5.924292,54.594109,Private low
3774,-5.935574,54.593365,Public low
3775,-5.905207,54.546408,Private fast
3776,-5.839133,54.59371,Public fast
3777,-5.815372,54.852279,Private fast
3778,-5.818398,54.850413,Private fast
3779,-5.824385,54.85092,Private fast
3780,-6.651237,55.202916,Public low
3781,-6.089323,54.705215,Private low
3782,-6.660039,54.350942,Private low
3783,-6.393503,54.451549,Public low
3784,-6.44002,54.422202,Public low
3785,-7.32095,54.9989,Private fast
3786,-7.322001,55.01272,Private fast
3787,-7.32185,54.99548,Public fast
3788,-6.61157,54.75236,Private low
3789,-7.464149,54.829324,Public fast
3790,-6.2711,54.349378,Public low
3791,-5.658459,54.647352,Private low
3792,-5.758739,54.396759,Public low
3793,-5.821811,54.5895,Private fast
3794,-5.800031,54.652793,Public fast
3795,-6.0077,54.0607,Private low
3796,-5.890661,54.214826,Public fast
3797,-6.361695,54.189322,Private fast
3798,-6.338146,54.175246,Public fast
3799,-8.091973,54.480109,Public low
3800,-7.639049,54.385592,Public low
3801,-7.57355,54.19802,Private fast
3802,-7.640307,54.34741,Public low
3803,-7.637848,54.343512,Private low
3804,-6.73992,54.64163,Public low
3805,-6.747952,54.647349,Public low
3806,-7.31583,54.37878,Public fast
3807,-7.352932,54.676914,Private low
3808,-7.307725,54.601591,Private low
3809,-7.334948,54.659146,Private fast
3810,-6.197212,53.492693,Public low
3811,-6.28074,53.3708,Public low
3812,-6.213815,53.280332,Private fast
3813,-6.234603,53.428658,Private low
3814,-6.456163,52.25783,Private fast
3815,-6.018397,54.69481,Public fast
3816,-6.197212,53.492693,Public fast
3817,-6.213815,53.280332,Private low
3818,-6.3138,53.3044,Private fast
3819,-6.234603,53.428658,Public low
3820,-6.452681,53.349266,Private fast
3821,-9.305581,53.854221,Public low
3822,-8.528397,54.389519,Private low
3823,-7.496517,53.362824,Private fast
3824,-6.456163,52.25783,Private low
3825,-6.018397,54.69481,Public fast
3826,-8.482733,51.919755,Private low
3827,-6.197212,53.492693,Private fast
3828,-6.213815,53.280332,Private fast
3829,-6.3138,53.3044,Private fast
3830,-6.234603,53.428658,Private fast
3831,-6.452681,53.349266,Public fast
3832,-9.305581,53.854221,Public low
3833,-8.528397,54.389519,Private fast
3834,-7.496517,53.362824,Private low
3835,-6.456163,52.25783,Private low
3836,-6.018397,54.69481,Private low
3837,-7.352932,54.676914,Public fast
3838,-6.927016,52.833492,Public low
3839,-6.736986,52.801581,Public fast
3840,-7.204457,53.86385,Private fast
3841,-9.290289,53.027069,Private fast
3842,-8.897258,52.761544,Private low
3843,-8.877285,52.708176,Public low
3844,-8.534676,51.886038,Private fast
3845,-8.389447,51.814197,Private low
3846,-8.88957,51.620831,Private low
3847,-8.295589,51.852858,Private fast
3848,-8.30804,51.803537,Public low
3849,-9.111555,51.721685,Public fast
3850,-9.553212,51.750022,Public fast
3851,-8.331938,51.849032,Private fast
3852,-7.850032,51.956697,Private fast
3853,-7.783045,54.797965,Private low
3854,-8.188621,54.501145,Private fast
3855,-7.262612,55.251378,Public low
3856,-8.284545,54.798248,Private fast
3857,-8.443325,54.636031,Private fast
3858,-7.768815,54.804946,Public low
3859,-6.185082,53.251009,Public low
3860,-6.242058,53.41601,Public fast
3861,-6.212747,53.353856,Public fast
3862,-6.315448,53.31948,Private fast
3863,-6.116236,53.391623,Public fast
3864,-6.364012,53.375177,Private fast
3865,-6.149376,53.260088,Public low
3866,-6.169813,53.252775,Public low
3867,-6.203613,53.277164,Public low
3868,-6.248054,53.338006,Private fast
3869,-6.255804,53.332326,Public fast
3870,-6.257851,53.335409,Public low
3871,-6.242715,53.336496,Public fast
3872,-6.24871,53.3344,Public fast
3873,-6.183082,53.360832,Public fast
3874,-6.228056,53.342945,Public low
3875,-6.232894,53.338798,Private low
3876,-6.15157,53.451232,Private low
3877,-6.421705,53.283222,Private low
3878,-6.199702,53.290457,Private low
3879,-6.223713,53.45423,Private fast
3880,-10.019564,53.488862,Public low
3881,-9.050699,53.278213,Private low
3882,-9.052773,53.276523,Private fast
3883,-10.227204,51.946705,Public low
3884,-9.589492,51.884003,Public low
3885,-9.786073,52.107344,Private fast
3886,-9.714192,52.260883,Private low
3887,-9.699875,52.270976,Private low
3888,-9.71,52.271,Public fast
3889,-9.70961,52.2666,Private fast
3890,-6.523586,53.323004,Public low
3891,-6.908265,53.162374,Private fast
3892,-7.06519,53.145372,Private fast
3893,-7.244226,52.654109,Public low
3894,-7.260136,52.655331,Public fast
3895,-7.135967,52.526499,Private fast
3896,-7.346601,52.91297,Public fast
3897,-7.333091,53.118234,Public fast
3898,-7.187451,53.160461,Public low
3899,-7.298964,53.032991,Public fast
3900,-8.790471,52.565132,Public fast
3901,-8.5739,52.675091,Public low
3902,-9.099685,52.607471,Private low
3903,-8.632049,52.661893,Private low
3904,-8.623874,52.667322,Public fast
3905,-7.800276,53.725111,Private fast
3906,-6.185322,54.040456,Private low
3907,-6.354049,53.71713,Public low
3908,-6.402563,54.010244,Public fast
3909,-6.387454,54.003855,Private low
3910,-8.765583,53.762046,Public low
3911,-9.989089,54.222996,Private fast
3912,-9.3007,53.8569,Private fast
3913,-8.9525,53.9386,Private low
3914,-9.5241,53.8005,Private fast
3915,-6.834811,53.415451,Private fast
3916,-6.683919,53.654434,Public low
3917,-6.47119,53.43385,Public fast
3918,-6.734236,54.118976,Private fast
3919,-7.232457,54.180374,Public low
3920,-6.927016,52.833492,Public low
3921,-6.736986,52.801581,Private fast
3922,-7.204457,53.86385,Private fast
3923,-9.290289,53.027069,Public low
3924,-8.897258,52.761544,Private fast
3925,-8.877285,52.708176,Public fast
3926,-8.534676,51.886038,Private low
3927,-8.389447,51.814197,Public fast
3928,-8.88957,51.620831,Public low
3929,-8.295589,51.852858,Private fast
3930,-8.30804,51.803537,Public fast
3931,-9.111555,51.721685,Private low
3932,-9.553212,51.750022,Private fast
3933,-8.331938,51.849032,Private fast
3934,-7.850032,51.956697,Public fast
3935,-7.783045,54.797965,Public fast
3936,-8.188621,54.501145,Private fast
3937,-7.262612,55.251378,Private fast
3938,-8.284545,54.798248,Public fast
3939,-8.443325,54.636031,Private low
3940,-7.768815,54.804946,Public fast
3941,-6.185082,53.251009,Public fast
3942,-6.242058,53.41601,Public low
3943,-6.212747,53.353856,Private fast
3944,-6.315448,53.31948,Private low
3945,-6.116236,53.391623,Public low
3946,-6.364012,53.375177,Public low
3947,-6.149376,53.260088,Private fast
3948,-6.169813,53.252775,Private low
3949,-6.203613,53.277164,Public fast
3950,-6.248054,53.338006,Public low
3951,-6.255804,53.332326,Private fast
3952,-6.257851,53.335409,Public low
3953,-6.242715,53.336496,Private low
3954,-6.24871,53.3344,Public fast
3955,-6.183082,53.360832,Private low
3956,-6.228056,53.342945,Public low
3957,-6.232894,53.338798,Public fast
3958,-6.15157,53.451232,Public low
3959,-6.421705,53.283222,Public fast
3960,-6.199702,53.290457,Public low
3961,-6.223713,53.45423,Public fast
3962,-10.019564,53.488862,Public low
3963,-9.050699,53.278213,Public low
3964,-9.052773,53.276523,Public fast
3965,-10.227204,51.946705,Public low
3966,-9.589492,51.884003,Private low
3967,-9.786073,52.107344,Public low
3968,-9.714192,52.260883,Private low
3969,-9.699875,52.270976,Public fast
3970,-9.71,52.271,Public fast
3971,-9.70961,52.2666,Public fast
3972,-6.523586,53.323004,Public low
3973,-6.908265,53.162374,Private fast
3974,-7.06519,53.145372,Public fast
3975,-7.244226,52.654109,Public fast
3976,-7.260136,52.655331,Private low
3977,-7.135967,52.526499,Private low
3978,-7.346601,52.91297,Private low
3979,-7.333091,53.118234,Private fast
3980,-7.187451,53.160461,Private low
3981,-7.298964,53.032991,Public low
3982,-8.790471,52.565132,Public low
3983,-8.5739,52.675091,Private low
3984,-9.099685,52.607471,Public fast
3985,-8.632049,52.661893,Private fast
3986,-8.623874,52.667322,Public low
3987,-7.800276,53.725111,Public fast
3988,-6.185322,54.040456,Private fast
3989,-6.354049,53.71713,Private fast
3990,-6.402563,54.010244,Public low
3991,-6.387454,54.003855,Public fast
3992,-8.765583,53.762046,Public fast
3993,-9.989089,54.222996,Public low
3994,-9.3007,53.8569,Public low
3995,-8.9525,53.9386,Public low
3996,-9.5241,53.8005,Private low
3997,-6.834811,53.415451,Private low
3998,-6.683919,53.654434,Public fast
3999,-6.47119,53.43385,Public low
4000,-6.734236,54.118976,Private low
4001,-7.232457,54.180374,Private fast
4002,-8.30158,53.971854,Private low
4003,-8.528397,54.389519,Private fast
4004,-8.465001,54.271302,Public low
4005,-7.409999,52.348698,Private fast
4006,-8.212924,52.861526,Public low
4007,-7.801199,52.956953,Public fast
4008,-7.821686,52.675998,Public low
4009,-7.147005,52.164062,Private fast
4010,-6.227539,52.644754,Public fast
4011,-6.57359,52.50341,Public low
4012,-6.295529,52.673257,Private low
4013,-6.460155,52.337957,Private low
4014,-6.463952,52.340105,Public low
4015,-6.159181,52.794954,Private fast
4016,-6.154016,52.796732,Public fast
4017,-6.153186,52.79884,Private fast
4018,-6.108066,53.011805,Private low
4019,-6.103734,53.204956,Private fast
4020,-6.0982,53.203109,Public low
4021,-6.5013,55.0709,Public fast
4022,-5.928256,54.594342,Public low
4023,-5.924292,54.594109,Public fast
4024,-5.935574,54.593365,Public fast
4025,-5.905207,54.546408,Private fast
4026,-5.839133,54.59371,Private fast
4027,-5.815372,54.852279,Private low
4028,-5.818398,54.850413,Public fast
4029,-5.824385,54.85092,Public fast
4030,-6.651237,55.202916,Private low
4031,-6.089323,54.705215,Private fast
4032,-6.660039,54.350942,Private low
4033,-6.393503,54.451549,Public fast
4034,-6.44002,54.422202,Private low
4035,-7.32095,54.9989,Public fast
4036,-7.322001,55.01272,Public low
4037,-7.32185,54.99548,Private low
4038,-6.61157,54.75236,Private fast
4039,-7.464149,54.829324,Private low
4040,-6.2711,54.349378,Public low
4041,-5.658459,54.647352,Private low
4042,-5.758739,54.396759,Public low
4043,-5.821811,54.5895,Public low
4044,-5.800031,54.652793,Public fast
4045,-6.0077,54.0607,Public low
4046,-5.890661,54.214826,Private low
4047,-6.361695,54.189322,Private fast
4048,-6.338146,54.175246,Public fast
4049,-8.091973,54.480109,Private fast
4050,-7.639049,54.385592,Public low
4051,-7.57355,54.19802,Private low
4052,-7.640307,54.34741,Public low
4053,-7.637848,54.343512,Public low
4054,-6.73992,54.64163,Private low
4055,-6.747952,54.647349,Public low
4056,-7.31583,54.37878,Public fast
4057,-7.352932,54.676914,Public fast
4058,-7.307725,54.601591,Private fast
4059,-7.334948,54.659146,Public low
4060,-6.197212,53.492693,Private fast
4061,-6.28074,53.3708,Public low
4062,-6.213815,53.280332,Private fast
4063,-6.234603,53.428658,Public low
4064,-6.395969,53.495491,Private low
4065,-6.456163,52.25783,Public fast
4066,-6.018397,54.69481,Public fast
4067,-6.197212,53.492693,Private low
4068,-6.213815,53.280332,Private fast
4069,-6.3138,53.3044,Public fast
4070,-6.234603,53.428658,Public low
4071,-6.452681,53.349266,Private fast
4072,-9.305581,53.854221,Private fast
4073,-6.395969,53.495491,Private low
4074,-8.528397,54.389519,Public fast
4075,-7.496517,53.362824,Private low
4076,-6.456163,52.25783,Public low
4077,-6.018397,54.69481,Public low
4078,-8.482733,51.919755,Public low
4079,-6.197212,53.492693,Public low
4080,-6.213815,53.280332,Private low
4081,-6.3138,53.3044,Public low
4082,-6.234603,53.428658,Private low
4083,-6.452681,53.349266,Public low
4084,-9.305581,53.854221,Private low
4085,-6.395969,53.495491,Public fast
4086,-8.528397,54.389519,Public fast
4087,-7.496517,53.362824,Public fast
4088,-6.456163,52.25783,Public low
4089,-6.018397,54.69481,Public low
4090,-7.352932,54.676914,Public low
4091,-6.927016,52.833492,Public fast
4092,-6.736986,52.801581,Private fast
4093,-7.204457,53.86385,Private low
4094,-9.290289,53.027069,Public fast
