"","Latitude","Longitude","problem"
1175,52.675998,-7.821686,Public fast
1176,52.164062,-7.147005,Public fast
1177,52.644754,-6.227539,Public low
1178,52.50341,-6.57359,Private low
1179,52.673257,-6.295529,Private low
1180,52.337957,-6.460155,Private fast
1181,52.340105,-6.463952,Public low
1182,52.794954,-6.159181,Private fast
1183,52.796732,-6.154016,Public fast
1184,52.79884,-6.153186,Private low
1185,53.011805,-6.108066,Private fast
1186,53.204956,-6.103734,Public low
1187,53.203109,-6.0982,Public fast
1188,55.0709,-6.5013,Public low
1189,54.594342,-5.928256,Public low
1190,54.594109,-5.924292,Public fast
1191,54.593365,-5.935574,Private fast
1192,54.546408,-5.905207,Private fast
1193,54.59371,-5.839133,Public fast
1194,54.852279,-5.815372,Private fast
1195,54.850413,-5.818398,Public fast
1196,54.85092,-5.824385,Public low
1197,55.202916,-6.651237,Private low
1198,54.705215,-6.089323,Private low
1199,54.350942,-6.660039,Public fast
1200,54.451549,-6.393503,Private fast
1201,54.422202,-6.44002,Private low
1202,54.9989,-7.32095,Private fast
1203,55.01272,-7.322001,Public fast
1204,54.99548,-7.32185,Public fast
1205,54.75236,-6.61157,Public fast
1206,54.829324,-7.464149,Private low
1207,54.349378,-6.2711,Public low
1208,54.647352,-5.658459,Private low
1209,54.396759,-5.758739,Public low
1210,54.5895,-5.821811,Private fast
1211,54.652793,-5.800031,Private low
1212,54.0607,-6.0077,Private low
1213,54.214826,-5.890661,Private fast
1214,54.189322,-6.361695,Private low
1215,54.175246,-6.338146,Private fast
1216,54.480109,-8.091973,Public low
1217,54.385592,-7.639049,Private low
1218,54.19802,-7.57355,Public low
1219,54.34741,-7.640307,Public fast
1220,54.343512,-7.637848,Public fast
1221,54.64163,-6.73992,Public fast
1222,54.647349,-6.747952,Private low
1223,54.37878,-7.31583,Public low
1224,54.676914,-7.352932,Public low
1225,54.601591,-7.307725,Private fast
1226,54.659146,-7.334948,Private fast
1227,53.492693,-6.197212,Public fast
1228,53.3708,-6.28074,Public low
1229,53.280332,-6.213815,Private fast
1230,53.428658,-6.234603,Private low
1231,53.495491,-6.395969,Public low
1232,52.25783,-6.456163,Private low
1233,54.69481,-6.018397,Private fast
1234,51.877,-8.3954,Private fast
1235,53.492693,-6.197212,Private low
1236,53.280332,-6.213815,Private low
1237,53.428658,-6.234603,Private fast
1238,53.4135,-6.8813,Private fast
1239,53.854221,-9.305581,Public low
1240,53.495491,-6.395969,Private low
1241,54.389519,-8.528397,Private fast
1242,52.25783,-6.456163,Private fast
1243,54.69481,-6.018397,Private low
1244,51.919755,-8.482733,Private fast
1245,51.877,-8.3954,Public fast
1246,53.492693,-6.197212,Public fast
1247,53.280332,-6.213815,Public low
1248,53.428658,-6.234603,Public low
1249,53.4135,-6.8813,Private low
1250,53.854221,-9.305581,Public low
1251,53.495491,-6.395969,Private low
1252,54.389519,-8.528397,Private low
1253,52.25783,-6.456163,Private low
1254,54.69481,-6.018397,Public fast
1255,54.676914,-7.352932,Private low
1256,52.833492,-6.927016,Private fast
1257,52.801581,-6.736986,Public low
1258,53.86385,-7.204457,Private low
1259,53.027069,-9.290289,Private low
1260,52.761544,-8.897258,Public fast
1261,52.708176,-8.877285,Public low
1262,51.886038,-8.534676,Private fast
1263,51.814197,-8.389447,Public low
1264,51.620831,-8.88957,Private fast
1265,51.852858,-8.295589,Public low
1266,51.803537,-8.30804,Public low
1267,51.721685,-9.111555,Public fast
1268,51.750022,-9.553212,Public low
1269,51.849032,-8.331938,Private low
1270,51.956697,-7.850032,Private fast
1271,54.797965,-7.783045,Public low
1272,54.501145,-8.188621,Private fast
1273,55.251378,-7.262612,Private low
1274,54.798248,-8.284545,Public fast
1275,54.636031,-8.443325,Private fast
1276,54.804946,-7.768815,Public low
1277,53.251009,-6.185082,Public low
1278,53.41601,-6.242058,Private fast
1279,53.31948,-6.315448,Public fast
1280,53.391623,-6.116236,Private fast
1281,53.375177,-6.364012,Public low
1282,53.260088,-6.149376,Private fast
1283,53.252775,-6.169813,Private fast
1284,53.277164,-6.203613,Public low
1285,53.280332,-6.213815,Public fast
1286,53.338006,-6.248054,Private low
1287,53.332326,-6.255804,Public fast
1288,53.335409,-6.257851,Private low
1289,53.3344,-6.24871,Private fast
1290,53.360832,-6.183082,Private low
1291,53.342945,-6.228056,Private fast
1292,53.338798,-6.232894,Public low
1293,53.451232,-6.15157,Public fast
1294,53.283222,-6.421705,Public fast
1295,53.290457,-6.199702,Public low
1296,53.45423,-6.223713,Public fast
1297,53.488862,-10.019564,Public fast
1298,53.278213,-9.050699,Private fast
1299,53.276523,-9.052773,Public fast
1300,51.946705,-10.227204,Private low
1301,51.884003,-9.589492,Public low
1302,52.107344,-9.786073,Private fast
1303,52.260883,-9.714192,Private low
1304,52.270976,-9.699875,Public fast
1305,52.271,-9.71,Public fast
1306,52.2666,-9.70961,Public fast
1307,53.323004,-6.523586,Public low
1308,53.162374,-6.908265,Private low
1309,53.145372,-7.06519,Public low
1310,52.654109,-7.244226,Private fast
1311,52.655331,-7.260136,Private low
1312,52.526499,-7.135967,Public fast
1313,52.91297,-7.346601,Public fast
1314,53.118234,-7.333091,Private low
1315,53.160461,-7.187451,Private fast
1316,53.032991,-7.298964,Private fast
1317,52.565132,-8.790471,Private fast
1318,52.675091,-8.5739,Private low
1319,52.607471,-9.099685,Private fast
1320,52.661893,-8.632049,Private low
1321,52.667322,-8.623874,Private low
1322,53.725111,-7.800276,Public low
1323,54.040456,-6.185322,Public low
1324,53.71713,-6.354049,Public low
1325,54.010244,-6.402563,Private low
1326,54.003855,-6.387454,Public low
1327,53.762046,-8.765583,Private low
1328,54.222996,-9.989089,Private fast
1329,53.8569,-9.3007,Private fast
1330,53.9386,-8.9525,Public low
1331,53.8005,-9.5241,Public low
1332,53.415451,-6.834811,Private fast
1333,53.654434,-6.683919,Public low
1334,53.43385,-6.47119,Public fast
1335,54.118976,-6.734236,Public low
1336,54.180374,-7.232457,Private fast
1337,53.971854,-8.30158,Private low
1338,54.389519,-8.528397,Private low
1339,54.271302,-8.465001,Private fast
1340,52.348698,-7.409999,Public fast
1341,52.861526,-8.212924,Public low
1342,52.956953,-7.801199,Public fast
1343,52.675998,-7.821686,Private low
1344,52.164062,-7.147005,Private fast
1345,52.644754,-6.227539,Public fast
1346,52.50341,-6.57359,Public low
1347,52.673257,-6.295529,Public fast
1348,52.337957,-6.460155,Public low
1349,52.340105,-6.463952,Private fast
1350,52.794954,-6.159181,Public low
1351,52.796732,-6.154016,Private low
1352,52.79884,-6.153186,Private fast
1353,53.011805,-6.108066,Private low
1354,53.204956,-6.103734,Public low
1355,53.203109,-6.0982,Private low
1356,55.0709,-6.5013,Private low
1357,54.594342,-5.928256,Private low
1358,54.594109,-5.924292,Public low
1359,54.593365,-5.935574,Public low
1360,54.546408,-5.905207,Public fast
1361,54.59371,-5.839133,Private fast
1362,54.852279,-5.815372,Public low
1363,54.850413,-5.818398,Private low
1364,54.85092,-5.824385,Private fast
1365,55.202916,-6.651237,Private low
1366,54.705215,-6.089323,Public low
1367,54.350942,-6.660039,Public low
1368,54.451549,-6.393503,Public fast
1369,54.422202,-6.44002,Public fast
1370,54.9989,-7.32095,Public low
1371,55.01272,-7.322001,Public fast
1372,54.99548,-7.32185,Private low
1373,54.75236,-6.61157,Public fast
1374,54.829324,-7.464149,Public low
1375,54.349378,-6.2711,Public fast
1376,54.647352,-5.658459,Private low
1377,54.396759,-5.758739,Private low
1378,54.5895,-5.821811,Private low
1379,54.652793,-5.800031,Public fast
1380,54.0607,-6.0077,Private fast
1381,54.214826,-5.890661,Private low
1382,54.189322,-6.361695,Private low
1383,54.175246,-6.338146,Public low
1384,54.480109,-8.091973,Private low
1385,54.385592,-7.639049,Public low
1386,54.19802,-7.57355,Public low
1387,54.34741,-7.640307,Private low
1388,54.343512,-7.637848,Public fast
1389,54.64163,-6.73992,Public low
1390,54.647349,-6.747952,Private low
1391,54.37878,-7.31583,Private low
1392,54.676914,-7.352932,Public fast
1393,54.601591,-7.307725,Public fast
1394,54.659146,-7.334948,Private low
1395,53.492693,-6.197212,Public low
1396,53.3708,-6.28074,Private low
1397,53.280332,-6.213815,Public fast
1398,53.428658,-6.234603,Private fast
1399,53.495491,-6.395969,Private low
1400,52.25783,-6.456163,Public fast
1401,54.69481,-6.018397,Public low
1402,53.492693,-6.197212,Private fast
1403,53.280332,-6.213815,Private fast
1404,53.428658,-6.234603,Private low
1405,53.4135,-6.8813,Private low
1406,53.854221,-9.305581,Private fast
1407,53.495491,-6.395969,Private fast
1408,54.389519,-8.528397,Private low
1409,52.25783,-6.456163,Public fast
1410,54.69481,-6.018397,Public fast
1411,51.919755,-8.482733,Private fast
1412,53.492693,-6.197212,Private low
1413,53.280332,-6.213815,Private low
1414,53.428658,-6.234603,Public fast
1415,53.4135,-6.8813,Public low
1416,53.854221,-9.305581,Private low
1417,53.495491,-6.395969,Private low
1418,54.389519,-8.528397,Public fast
1419,52.25783,-6.456163,Private low
1420,54.69481,-6.018397,Public low
1421,54.676914,-7.352932,Public fast
1422,52.833492,-6.927016,Private low
1423,52.801581,-6.736986,Public low
1424,53.86385,-7.204457,Public low
1425,53.027069,-9.290289,Private low
1426,52.761544,-8.897258,Public low
1427,52.708176,-8.877285,Private fast
1428,51.886038,-8.534676,Private fast
1429,51.814197,-8.389447,Public low
1430,51.620831,-8.88957,Public fast
1431,51.852858,-8.295589,Public low
1432,51.803537,-8.30804,Private fast
1433,51.721685,-9.111555,Public fast
1434,51.750022,-9.553212,Public low
1435,51.849032,-8.331938,Public low
1436,51.956697,-7.850032,Public low
1437,54.797965,-7.783045,Private low
1438,54.501145,-8.188621,Public fast
1439,55.251378,-7.262612,Public low
1440,54.798248,-8.284545,Private fast
1441,54.636031,-8.443325,Private low
1442,54.804946,-7.768815,Public fast
1443,53.251009,-6.185082,Public fast
1444,53.41601,-6.242058,Public fast
1445,53.31948,-6.315448,Public low
1446,53.391623,-6.116236,Public fast
1447,53.375177,-6.364012,Private low
1448,53.260088,-6.149376,Private low
1449,53.252775,-6.169813,Private fast
1450,53.277164,-6.203613,Private fast
1451,53.338006,-6.248054,Public low
1452,53.332326,-6.255804,Public low
1453,53.335409,-6.257851,Public low
1454,53.3344,-6.24871,Public fast
1455,53.360832,-6.183082,Private fast
1456,53.342945,-6.228056,Private fast
1457,53.338798,-6.232894,Public fast
1458,53.451232,-6.15157,Public fast
1459,53.283222,-6.421705,Public low
1460,53.290457,-6.199702,Private low
1461,53.45423,-6.223713,Private fast
1462,53.488862,-10.019564,Public low
1463,53.278213,-9.050699,Private fast
1464,51.946705,-10.227204,Public fast
1465,51.884003,-9.589492,Private fast
1466,52.107344,-9.786073,Private low
1467,52.260883,-9.714192,Public low
1468,52.270976,-9.699875,Public fast
1469,52.271,-9.71,Public low
1470,52.2666,-9.70961,Private low
1471,53.323004,-6.523586,Private fast
1472,53.162374,-6.908265,Private low
1473,53.145372,-7.06519,Public low
1474,52.654109,-7.244226,Private low
1475,52.655331,-7.260136,Public low
1476,52.526499,-7.135967,Public fast
1477,52.91297,-7.346601,Public low
1478,53.118234,-7.333091,Public fast
1479,53.160461,-7.187451,Private low
1480,53.032991,-7.298964,Public fast
1481,52.565132,-8.790471,Public fast
1482,52.675091,-8.5739,Public fast
1483,52.607471,-9.099685,Private fast
1484,52.661893,-8.632049,Public low
1485,52.667322,-8.623874,Private low
1486,53.725111,-7.800276,Public low
1487,54.040456,-6.185322,Private low
1488,53.71713,-6.354049,Public fast
1489,54.010244,-6.402563,Public fast
1490,54.003855,-6.387454,Private low
1491,53.762046,-8.765583,Private low
1492,54.222996,-9.989089,Private low
1493,53.8569,-9.3007,Public fast
1494,53.9386,-8.9525,Public low
1495,53.8005,-9.5241,Private fast
1496,53.415451,-6.834811,Public low
1497,53.654434,-6.683919,Private low
1498,53.43385,-6.47119,Public fast
1499,54.118976,-6.734236,Private low
1500,54.180374,-7.232457,Private fast
1501,53.971854,-8.30158,Public fast
1502,54.389519,-8.528397,Private low
1503,54.271302,-8.465001,Private fast
1504,52.348698,-7.409999,Public low
1505,52.861526,-8.212924,Public low
1506,52.956953,-7.801199,Public low
1507,52.675998,-7.821686,Public low
1508,52.164062,-7.147005,Private low
1509,52.644754,-6.227539,Private fast
1510,52.50341,-6.57359,Private fast
1511,52.673257,-6.295529,Public low
1512,52.337957,-6.460155,Public fast
1513,52.340105,-6.463952,Private low
1514,52.794954,-6.159181,Public fast
1515,52.796732,-6.154016,Public low
1516,52.79884,-6.153186,Private low
1517,53.011805,-6.108066,Public low
1518,53.204956,-6.103734,Public low
1519,53.203109,-6.0982,Public fast
1520,55.0709,-6.5013,Private fast
1521,54.594342,-5.928256,Public fast
1522,54.594109,-5.924292,Private fast
1523,54.593365,-5.935574,Private low
1524,54.546408,-5.905207,Public low
1525,54.59371,-5.839133,Public low
1526,54.852279,-5.815372,Public low
1527,54.850413,-5.818398,Private low
1528,54.85092,-5.824385,Private low
1529,55.202916,-6.651237,Public low
1530,54.705215,-6.089323,Private low
1531,54.350942,-6.660039,Private fast
1532,54.451549,-6.393503,Private low
1533,54.422202,-6.44002,Private low
1534,54.9989,-7.32095,Public low
1535,55.01272,-7.322001,Public fast
1536,54.99548,-7.32185,Public fast
1537,54.75236,-6.61157,Private fast
1538,54.829324,-7.464149,Public fast
1539,54.349378,-6.2711,Private fast
1540,54.647352,-5.658459,Public fast
1541,54.396759,-5.758739,Private fast
1542,54.5895,-5.821811,Public fast
1543,54.652793,-5.800031,Public low
1544,54.0607,-6.0077,Public low
1545,54.214826,-5.890661,Private fast
1546,54.189322,-6.361695,Public low
1547,54.175246,-6.338146,Public fast
1548,54.480109,-8.091973,Private fast
1549,54.385592,-7.639049,Private fast
1550,54.19802,-7.57355,Public fast
1551,54.34741,-7.640307,Public low
1552,54.343512,-7.637848,Private low
1553,54.64163,-6.73992,Private fast
1554,54.647349,-6.747952,Public low
1555,54.37878,-7.31583,Private fast
1556,54.676914,-7.352932,Private fast
1557,54.601591,-7.307725,Public low
1558,54.659146,-7.334948,Private low
1559,53.492693,-6.197212,Private low
1560,53.3708,-6.28074,Public fast
1561,53.280332,-6.213815,Private low
1562,53.428658,-6.234603,Private low
1563,53.495491,-6.395969,Public fast
1564,52.25783,-6.456163,Private low
1565,54.69481,-6.018397,Private low
1566,53.492693,-6.197212,Public low
1567,53.280332,-6.213815,Private low
1568,53.282568,-6.143881,Public fast
1569,53.4135,-6.8813,Private fast
1570,53.495491,-6.395969,Public low
1571,54.389519,-8.528397,Private fast
1572,52.25783,-6.456163,Private low
1573,54.69481,-6.018397,Private fast
1574,51.919755,-8.482733,Private low
1575,53.492693,-6.197212,Private low
1576,53.280332,-6.213815,Private fast
1577,53.282568,-6.143881,Public low
1578,53.4135,-6.8813,Public low
1579,53.495491,-6.395969,Public low
1580,54.389519,-8.528397,Public low
1581,52.25783,-6.456163,Public fast
1582,54.69481,-6.018397,Public low
1583,54.676914,-7.352932,Public low
1584,52.833492,-6.927016,Private low
1585,52.801581,-6.736986,Public fast
1586,53.86385,-7.204457,Private fast
1587,53.027069,-9.290289,Private low
1588,52.761544,-8.897258,Public low
1589,52.708176,-8.877285,Public fast
1590,51.886038,-8.534676,Private fast
1591,51.620831,-8.88957,Public low
1592,51.852858,-8.295589,Public low
1593,51.803537,-8.30804,Public low
1594,51.721685,-9.111555,Public fast
1595,51.750022,-9.553212,Public fast
1596,52.139237,-8.654588,Private low
1597,51.849032,-8.331938,Private fast
1598,51.956697,-7.850032,Public fast
1599,54.797965,-7.783045,Public fast
1600,54.501145,-8.188621,Public fast
1601,55.251378,-7.262612,Private fast
1602,54.798248,-8.284545,Private fast
1603,54.636031,-8.443325,Private low
1604,54.804946,-7.768815,Private low
1605,53.251009,-6.185082,Public fast
1606,53.41601,-6.242058,Public low
1607,53.31948,-6.315448,Public low
1608,53.391623,-6.116236,Private low
1609,53.375177,-6.364012,Private low
1610,53.260088,-6.149376,Private fast
1611,53.252775,-6.169813,Public low
1612,53.277164,-6.203613,Private low
1613,53.338006,-6.248054,Private low
1614,53.332326,-6.255804,Private fast
1615,53.335409,-6.257851,Public low
1616,53.3344,-6.24871,Private fast
1617,53.342945,-6.228056,Public low
1618,53.338798,-6.232894,Private fast
1619,53.451232,-6.15157,Private low
1620,53.283222,-6.421705,Public fast
1621,53.290457,-6.199702,Private fast
1622,53.45423,-6.223713,Public fast
1623,53.488862,-10.019564,Public low
1624,53.278213,-9.050699,Private fast
1625,51.946705,-10.227204,Private low
1626,51.884003,-9.589492,Private low
1627,52.107344,-9.786073,Private fast
1628,52.260883,-9.714192,Public fast
1629,52.270976,-9.699875,Private fast
1630,52.271,-9.71,Public low
1631,52.2666,-9.70961,Private low
1632,53.323004,-6.523586,Public fast
1633,53.162374,-6.908265,Public fast
1634,53.145372,-7.06519,Public low
1635,52.654109,-7.244226,Public low
1636,52.655331,-7.260136,Public low
1637,52.526499,-7.135967,Private fast
1638,52.91297,-7.346601,Public fast
1639,53.118234,-7.333091,Public low
1640,53.160461,-7.187451,Public fast
1641,53.032991,-7.298964,Public low
1642,52.565132,-8.790471,Public low
1643,52.675091,-8.5739,Private low
1644,52.607471,-9.099685,Public fast
1645,52.661893,-8.632049,Public low
1646,52.667322,-8.623874,Public low
1647,53.725111,-7.800276,Private low
1648,54.040456,-6.185322,Public fast
1649,53.71713,-6.354049,Public fast
1650,54.010244,-6.402563,Public low
1651,54.003855,-6.387454,Private fast
1652,53.762046,-8.765583,Public fast
1653,54.222996,-9.989089,Private low
1654,53.8569,-9.3007,Private fast
1655,53.9386,-8.9525,Private fast
1656,53.8005,-9.5241,Private fast
1657,53.415451,-6.834811,Public low
1658,53.654434,-6.683919,Public low
1659,53.43385,-6.47119,Private low
1660,54.118976,-6.734236,Private fast
1661,54.180374,-7.232457,Public fast
1662,53.971854,-8.30158,Private fast
1663,54.389519,-8.528397,Private low
1664,54.271302,-8.465001,Private fast
1665,52.348698,-7.409999,Public low
1666,52.861526,-8.212924,Private fast
1667,52.956953,-7.801199,Public low
1668,52.675998,-7.821686,Public low
1669,52.164062,-7.147005,Public low
1670,52.644754,-6.227539,Public low
1671,52.50341,-6.57359,Public fast
1672,52.673257,-6.295529,Public low
1673,52.337957,-6.460155,Public low
1674,52.340105,-6.463952,Private fast
1675,52.794954,-6.159181,Public fast
1676,52.796732,-6.154016,Private low
1677,52.79884,-6.153186,Public fast
1678,53.011805,-6.108066,Public fast
1679,53.204956,-6.103734,Public low
1680,53.203109,-6.0982,Public fast
1681,55.0709,-6.5013,Private low
1682,54.594342,-5.928256,Public fast
1683,54.594109,-5.924292,Private low
1684,54.593365,-5.935574,Private low
1685,54.546408,-5.905207,Public low
1686,54.59371,-5.839133,Private low
1687,54.852279,-5.815372,Public fast
1688,54.850413,-5.818398,Public fast
1689,54.85092,-5.824385,Public fast
1690,55.202916,-6.651237,Public fast
1691,54.705215,-6.089323,Private fast
1692,54.350942,-6.660039,Private fast
1693,54.451549,-6.393503,Private low
1694,54.422202,-6.44002,Public low
1695,54.9989,-7.32095,Private low
1696,55.01272,-7.322001,Public fast
1697,54.99548,-7.32185,Public low
1698,54.75236,-6.61157,Private low
1699,54.829324,-7.464149,Private low
1700,54.349378,-6.2711,Public fast
1701,54.647352,-5.658459,Public fast
1702,54.396759,-5.758739,Private low
1703,54.5895,-5.821811,Public low
1704,54.652793,-5.800031,Public low
1705,54.0607,-6.0077,Public fast
1706,54.214826,-5.890661,Private fast
1707,54.189322,-6.361695,Public fast
1708,54.175246,-6.338146,Public fast
1709,54.480109,-8.091973,Public fast
1710,54.385592,-7.639049,Private low
1711,54.19802,-7.57355,Public fast
1712,54.34741,-7.640307,Private low
1713,54.343512,-7.637848,Private low
1714,54.64163,-6.73992,Public low
1715,54.647349,-6.747952,Private low
1716,54.37878,-7.31583,Public fast
1717,54.676914,-7.352932,Private fast
1718,54.601591,-7.307725,Public fast
1719,54.659146,-7.334948,Private low
1720,53.492693,-6.197212,Public low
1721,53.3708,-6.28074,Public low
1722,53.280332,-6.213815,Private low
1723,53.428658,-6.234603,Private low
1724,53.495491,-6.395969,Private low
1725,52.25783,-6.456163,Private fast
1726,54.69481,-6.018397,Public low
1727,53.492693,-6.197212,Private low
1728,53.280332,-6.213815,Public fast
1729,53.282568,-6.143881,Public fast
1730,53.4135,-6.8813,Public fast
1731,53.495491,-6.395969,Private low
1732,54.389519,-8.528397,Private low
1733,52.25783,-6.456163,Private low
1734,54.69481,-6.018397,Public fast
1735,51.919755,-8.482733,Private fast
1736,53.492693,-6.197212,Private fast
1737,53.280332,-6.213815,Private fast
1738,53.282568,-6.143881,Public fast
1739,53.4135,-6.8813,Private fast
1740,53.495491,-6.395969,Private low
1741,54.389519,-8.528397,Private low
1742,52.25783,-6.456163,Private fast
1743,54.69481,-6.018397,Public low
1744,54.676914,-7.352932,Private low
1745,52.833492,-6.927016,Private fast
1746,52.801581,-6.736986,Private low
1747,53.86385,-7.204457,Private fast
1748,53.027069,-9.290289,Private low
1749,52.761544,-8.897258,Private fast
1750,52.708176,-8.877285,Public fast
1751,51.886038,-8.534676,Public low
1752,51.620831,-8.88957,Private low
1753,51.852858,-8.295589,Private low
1754,51.803537,-8.30804,Public low
1755,51.721685,-9.111555,Public low
1756,51.750022,-9.553212,Private fast
1757,52.139237,-8.654588,Public low
1758,51.849032,-8.331938,Private fast
1759,51.956697,-7.850032,Private low
1760,54.797965,-7.783045,Private fast
1761,54.501145,-8.188621,Public fast
1762,55.251378,-7.262612,Public low
1763,54.798248,-8.284545,Private fast
1764,54.636031,-8.443325,Private fast
1765,54.804946,-7.768815,Private fast
1766,53.251009,-6.185082,Private low
1767,53.41601,-6.242058,Public low
1768,53.31948,-6.315448,Public fast
1769,53.391623,-6.116236,Public fast
1770,53.375177,-6.364012,Private low
1771,53.260088,-6.149376,Private fast
1772,53.252775,-6.169813,Public low
1773,53.277164,-6.203613,Private low
1774,53.338006,-6.248054,Public fast
1775,53.332326,-6.255804,Public low
1776,53.335409,-6.257851,Public low
1777,53.3344,-6.24871,Private low
1778,53.342945,-6.228056,Public low
1779,53.338798,-6.232894,Private fast
1780,53.451232,-6.15157,Public low
1781,53.283222,-6.421705,Private low
1782,53.290457,-6.199702,Private fast
1783,53.45423,-6.223713,Public fast
1784,53.488862,-10.019564,Private fast
1785,53.278213,-9.050699,Private low
1786,51.946705,-10.227204,Public fast
1787,51.884003,-9.589492,Private fast
1788,52.107344,-9.786073,Public fast
1789,52.260883,-9.714192,Private fast
1790,52.270976,-9.699875,Public fast
1791,52.271,-9.71,Public fast
1792,52.2666,-9.70961,Public fast
1793,53.323004,-6.523586,Private low
1794,53.162374,-6.908265,Public low
1795,53.145372,-7.06519,Public low
1796,52.654109,-7.244226,Public low
1797,52.655331,-7.260136,Public fast
1798,52.526499,-7.135967,Public low
1799,52.91297,-7.346601,Public low
1800,53.118234,-7.333091,Private fast
1801,53.160461,-7.187451,Private fast
1802,53.032991,-7.298964,Public low
1803,52.565132,-8.790471,Public low
1804,52.675091,-8.5739,Private low
1805,52.607471,-9.099685,Public low
1806,52.661893,-8.632049,Public low
1807,52.667322,-8.623874,Private low
1808,53.725111,-7.800276,Public fast
1809,54.040456,-6.185322,Private low
1810,53.71713,-6.354049,Private low
1811,54.010244,-6.402563,Public low
1812,54.003855,-6.387454,Public low
1813,53.762046,-8.765583,Private low
1814,54.222996,-9.989089,Public low
1815,53.8569,-9.3007,Private fast
1816,53.9386,-8.9525,Public low
1817,53.8005,-9.5241,Private low
1818,53.415451,-6.834811,Private fast
1819,53.654434,-6.683919,Public low
1820,53.43385,-6.47119,Private fast
1821,54.118976,-6.734236,Private fast
1822,54.180374,-7.232457,Private low
1823,53.971854,-8.30158,Public low
1824,54.389519,-8.528397,Private fast
1825,54.271302,-8.465001,Private fast
1826,52.348698,-7.409999,Private low
1827,52.861526,-8.212924,Public fast
1828,52.956953,-7.801199,Public fast
1829,52.675998,-7.821686,Private fast
1830,52.164062,-7.147005,Private fast
1831,52.644754,-6.227539,Public low
1832,52.50341,-6.57359,Private low
1833,52.673257,-6.295529,Public fast
1834,52.337957,-6.460155,Private fast
1835,52.340105,-6.463952,Private low
1836,52.794954,-6.159181,Private low
1837,52.796732,-6.154016,Public low
1838,52.79884,-6.153186,Private low
1839,53.011805,-6.108066,Private fast
1840,53.204956,-6.103734,Public low
1841,53.203109,-6.0982,Private low
1842,55.0709,-6.5013,Private low
1843,54.594342,-5.928256,Private low
1844,54.594109,-5.924292,Private low
1845,54.593365,-5.935574,Private fast
1846,54.546408,-5.905207,Public low
1847,54.59371,-5.839133,Private fast
1848,54.852279,-5.815372,Public low
1849,54.850413,-5.818398,Public low
1850,54.85092,-5.824385,Private fast
1851,55.202916,-6.651237,Private low
1852,54.705215,-6.089323,Public low
1853,54.350942,-6.660039,Public low
1854,54.451549,-6.393503,Public low
1855,54.422202,-6.44002,Private low
1856,54.9989,-7.32095,Private low
1857,55.01272,-7.322001,Private fast
1858,54.99548,-7.32185,Private low
1859,54.75236,-6.61157,Private low
1860,54.829324,-7.464149,Private fast
1861,54.349378,-6.2711,Private fast
1862,54.647352,-5.658459,Private fast
1863,54.396759,-5.758739,Private low
1864,54.5895,-5.821811,Public low
1865,54.652793,-5.800031,Private fast
1866,54.0607,-6.0077,Public low
1867,54.214826,-5.890661,Public low
1868,54.189322,-6.361695,Public low
1869,54.175246,-6.338146,Public fast
1870,54.480109,-8.091973,Public low
1871,54.385592,-7.639049,Public low
1872,54.19802,-7.57355,Private fast
1873,54.34741,-7.640307,Private fast
1874,54.343512,-7.637848,Public low
1875,54.64163,-6.73992,Private fast
1876,54.647349,-6.747952,Public low
1877,54.37878,-7.31583,Private low
1878,54.676914,-7.352932,Public fast
1879,54.601591,-7.307725,Public low
1880,54.659146,-7.334948,Private fast
1881,53.492693,-6.197212,Private fast
1882,53.3708,-6.28074,Public fast
1883,53.280332,-6.213815,Private low
1884,53.428658,-6.234603,Public low
1885,53.495491,-6.395969,Private fast
1886,52.25783,-6.456163,Public fast
1887,54.69481,-6.018397,Public low
1888,53.492693,-6.197212,Private fast
1889,53.280332,-6.213815,Private fast
1890,53.282568,-6.143881,Public low
1891,53.4135,-6.8813,Private low
1892,53.495491,-6.395969,Public low
1893,54.389519,-8.528397,Public low
1894,52.25783,-6.456163,Public fast
1895,54.69481,-6.018397,Public low
1896,51.919755,-8.482733,Public low
1897,53.492693,-6.197212,Private fast
1898,53.280332,-6.213815,Private fast
1899,53.282568,-6.143881,Private low
1900,53.4135,-6.8813,Public fast
1901,53.495491,-6.395969,Public fast
1902,54.389519,-8.528397,Private low
1903,52.25783,-6.456163,Public fast
1904,54.69481,-6.018397,Public fast
1905,54.676914,-7.352932,Public fast
1906,52.833492,-6.927016,Public low
1907,52.801581,-6.736986,Private low
1908,53.86385,-7.204457,Public low
1909,53.027069,-9.290289,Public fast
1910,52.761544,-8.897258,Public fast
1911,52.708176,-8.877285,Private fast
1912,51.886038,-8.534676,Private low
1913,51.620831,-8.88957,Public low
1914,51.852858,-8.295589,Private fast
1915,51.803537,-8.30804,Private fast
1916,51.721685,-9.111555,Public fast
1917,51.750022,-9.553212,Public fast
1918,52.139237,-8.654588,Public low
1919,51.849032,-8.331938,Public fast
1920,51.956697,-7.850032,Public low
1921,54.797965,-7.783045,Public low
1922,54.501145,-8.188621,Public low
1923,55.251378,-7.262612,Private fast
1924,54.798248,-8.284545,Private low
1925,54.636031,-8.443325,Private fast
1926,54.804946,-7.768815,Private low
1927,53.251009,-6.185082,Public fast
1928,53.41601,-6.242058,Private low
1929,53.31948,-6.315448,Public low
1930,53.391623,-6.116236,Private fast
1931,53.375177,-6.364012,Private fast
1932,53.260088,-6.149376,Public fast
