"","Latitude","Longitude","problem"
"41345",52.99126525,-2.692691591,"Accident"
"41368",52.56002102,-1.941690651,"Accident"
"41387",52.81623996,-2.001990638,"Accident"
"41393",52.89659992,-2.521718182,"Light"
"41438",52.46284925,-2.149642053,"Light"
"41446",52.9903623,-1.987340977,"Light"
"41447",52.98667666,-1.986552555,"Accident"
"41454",52.57531681,-2.016188296,"PotHole"
"41461",52.17080299,-3.024957214,"Accident"
"41471",52.47154288,-1.91310063,"Light"
"41506",52.74962732,-1.853290725,"Accident"
"41520",52.07635291,-1.952971404,"Accident"
"41531",52.39864333,-1.430444506,"Accident"
"41545",52.50474749,-2.00142957,"PotHole"
"41551",52.95715133,-2.19374016,"Light"
"41554",52.40887564,-1.825461982,"PotHole"
"41599",52.59044276,-2.126606925,"Light"
"41602",52.39079376,-2.233009066,"PotHole"
"41603",52.21827836,-2.177067489,"PotHole"
"41618",52.45034992,-2.044098691,"PotHole"
"41622",51.85473785,-2.727367195,"Light"
"41636",52.51390168,-2.060371634,"Light"
"41637",52.46294073,-2.028509834,"Accident"
"41651",52.56812283,-1.971924824,"Accident"
"41667",52.6381893,-2.115957684,"Light"
"41671",53.02441434,-2.178521714,"Accident"
"41693",52.5357616,-1.984034325,"Light"
"41694",52.19185163,-2.226626892,"PotHole"
"41712",52.18365429,-1.70823833,"Accident"
"41735",52.73214204,-2.336297741,"Light"
"41746",52.36224259,-1.414024588,"Accident"
"41748",52.90988973,-1.867620275,"Light"
"41755",53.11558087,-2.002036144,"PotHole"
"41763",52.30921326,-1.538811983,"Light"
"41777",52.04237893,-2.411107236,"PotHole"
"41789",52.51267007,-2.060369939,"Light"
"41792",52.73093731,-2.534546108,"Accident"
"41795",52.52164805,-1.989050284,"Light"
"41806",52.47441975,-2.156276935,"PotHole"
"41818",52.57290418,-2.126113644,"Light"
"41838",52.96069085,-2.111654839,"Accident"
"41859",52.673426,-2.429491116,"Light"
"41865",52.26494156,-2.227512624,"Accident"
"41898",53.02847651,-2.173066461,"Light"
"41899",52.99502363,-2.156692913,"Accident"
"41911",52.4944667,-1.91231914,"Accident"
"41937",52.74429261,-1.9134495,"PotHole"
"41945",52.97996525,-2.404615863,"PotHole"
"41950",52.37879918,-1.464488096,"Light"
"41967",51.93530203,-2.481398988,"Light"
"41975",52.56183073,-1.975469159,"Light"
"41980",52.54950611,-2.050834915,"Light"
"41984",52.36823336,-2.39914669,"Light"
"41985",52.65232731,-2.267510083,"Light"
"41993",52.82615725,-2.454237514,"PotHole"
"41995",52.97831054,-2.388664862,"Light"
"42006",52.65615148,-1.916431951,"PotHole"
"42014",52.56254105,-2.051587647,"Light"
"42029",53.0755357,-2.189898397,"Light"
"42051",52.50930645,-2.078045982,"Light"
"42080",52.50993702,-1.835081708,"Light"
"42081",52.51830805,-1.900998096,"Accident"
"42083",52.51800996,-1.899304031,"Light"
"42089",52.15134022,-2.921175259,"PotHole"
"42092",52.9125576,-1.892445674,"Light"
"42113",53.05697209,-2.206750921,"PotHole"
"42115",52.49684552,-1.861496845,"Accident"
"42118",52.25048369,-2.163280262,"Light"
"42120",52.98703652,-1.98953163,"Accident"
"42123",52.28307318,-2.127046517,"PotHole"
"42126",52.56347503,-1.499861037,"PotHole"
"42142",52.63638187,-2.125262123,"PotHole"
"42148",52.42727748,-2.12496144,"Light"
"42149",52.39263975,-2.023467791,"PotHole"
"42152",52.68570656,-1.964453592,"Light"
"42153",52.75150167,-1.942177264,"Light"
"42157",52.97984489,-1.986703569,"Light"
"42159",52.99216041,-1.990275307,"PotHole"
"42160",52.9812797,-2.031236033,"Accident"
"42161",52.36716676,-1.553483192,"PotHole"
"42162",52.39437182,-1.420947219,"Light"
"42167",52.0713928,-2.334050035,"Accident"
"42174",52.01078359,-2.789049415,"Light"
"42187",53.10955791,-2.008922345,"Light"
"42194",52.37266146,-2.300333372,"PotHole"
"42203",52.76408736,-1.942901658,"Accident"
"42233",52.18852765,-1.694237031,"PotHole"
"42237",52.62854006,-1.708910729,"Light"
"42238",52.64245747,-1.74044471,"Accident"
"42273",52.18722787,-1.713700178,"PotHole"
"42283",52.84087539,-2.583254686,"Accident"
"42285",53.02735258,-2.179324084,"PotHole"
"42300",52.65041513,-1.883332784,"Accident"
"42317",52.54453437,-1.729667902,"PotHole"
"42338",52.46716742,-1.977434827,"PotHole"
"42348",53.06772103,-2.202698419,"Light"
"42363",52.3477678,-1.329363489,"PotHole"
"42365",52.38703658,-1.259900667,"Accident"
"42382",52.48609299,-1.896136988,"Light"
"42388",52.62159191,-2.237779281,"Accident"
"42393",52.44404224,-1.736609069,"PotHole"
"42394",53.01230378,-2.217566553,"PotHole"
"42395",52.95507022,-2.114126114,"Light"
"42397",52.97530379,-2.105691153,"Light"
"42399",52.41688231,-1.486964137,"PotHole"
"42445",52.23595818,-2.725677434,"PotHole"
"42467",52.3100762,-2.092361606,"Light"
"42473",52.44699257,-1.824870199,"PotHole"
"42494",52.9127599,-2.447559569,"Light"
"42501",52.39869478,-1.44123159,"Light"
"42507",52.04497608,-2.438834624,"Light"
"42511",52.27315946,-2.147975447,"PotHole"
"42534",52.45394734,-2.040129145,"Accident"
"42541",52.56182911,-2.030934731,"Accident"
"42542",52.5458747,-2.104654094,"Accident"
"42544",52.7062165,-2.77104991,"Accident"
"42563",52.55253558,-1.729766268,"Light"
"42564",52.54735601,-1.706498303,"PotHole"
"42573",52.48991241,-2.019838261,"PotHole"
"42580",52.62315859,-1.837685446,"PotHole"
"42583",52.38185011,-1.79133733,"Light"
"42609",52.81779722,-3.060000717,"Light"
"42616",52.5069875,-1.743599924,"Light"
"42627",52.22694962,-2.728605013,"PotHole"
"42628",52.98636472,-2.100847322,"PotHole"
"42635",52.28785789,-1.540250457,"PotHole"
"42637",52.53576196,-1.986982874,"PotHole"
"42656",52.54833079,-1.935069944,"Light"
"42673",53.00316015,-2.162399889,"PotHole"
"42715",52.71043442,-2.75824664,"PotHole"
"42733",52.81987044,-2.794725746,"Light"
"42749",51.87676135,-2.651458562,"PotHole"
"42758",52.55271795,-1.827399921,"PotHole"
"42760",52.19123926,-2.217627221,"PotHole"
"42763",52.50336991,-1.977239728,"PotHole"
"42777",52.46694756,-1.89986188,"PotHole"
"42781",52.39880459,-1.464980924,"Light"
"42788",52.2739291,-2.228936331,"PotHole"
"42814",52.55276656,-1.864860809,"Accident"
"42820",52.01162623,-1.608154714,"Accident"
"42825",52.69116315,-2.711381228,"PotHole"
"42836",52.81166526,-2.121078272,"PotHole"
"42860",53.02622825,-1.852355651,"PotHole"
"42861",53.02307517,-2.195511705,"Light"
"42863",52.77458314,-2.66738078,"PotHole"
"42882",52.41783449,-2.194040662,"Light"
"42883",52.64317764,-1.927540732,"PotHole"
"42887",52.53300861,-1.88349606,"Light"
"42888",52.59757182,-1.77112264,"PotHole"
"42889",52.5816067,-2.030948771,"Light"
"42893",52.31560618,-2.588013589,"PotHole"
"42907",52.84772991,-2.001442885,"PotHole"
"42915",52.5669868,-2.119457685,"Light"
"42920",52.62437746,-1.697991858,"Accident"
"42923",52.07589229,-2.730957361,"Light"
"42944",52.50428271,-1.939554265,"Light"
"42960",52.8729444,-3.012196587,"PotHole"
"42969",52.36404312,-1.950024861,"Accident"
"42978",52.70626858,-2.750330147,"PotHole"
"42986",52.99126525,-2.692691591,"PotHole"
"42994",52.45220886,-2.049103601,"PotHole"
"43003",52.66722007,-2.001435844,"Accident"
"43017",52.44103653,-1.810182655,"PotHole"
"43029",52.5973745,-1.685082215,"Accident"
"43032",53.07147715,-2.116747719,"Light"
"43039",52.38862754,-1.370034573,"PotHole"
"43041",52.10273847,-1.625037414,"Accident"
"43042",52.41794428,-1.891150573,"Accident"
"43045",52.40898227,-1.927923694,"PotHole"
"43057",52.34892159,-2.221631386,"PotHole"
"43069",52.4634285,-2.179140065,"PotHole"
"43087",52.98667666,-1.986552555,"PotHole"
"43096",52.4245252,-1.913192828,"Light"
"43100",52.07400938,-2.744495731,"PotHole"
"43101",52.17080299,-3.024957214,"Light"
"43117",52.37960214,-2.714647395,"Light"
"43135",53.02317189,-2.154245725,"Light"
"43140",52.90851877,-2.894337236,"PotHole"
"43158",52.47273877,-1.966979621,"PotHole"
"43163",52.50956544,-2.172785977,"Light"
"43175",52.2156566,-1.882862595,"Accident"
"43176",52.29707398,-1.538204843,"Accident"
"43186",52.55103155,-1.942439906,"Accident"
"43215",52.75028895,-1.927363807,"Accident"
"43222",52.3359927,-1.414371433,"Light"
"43223",52.28240365,-1.582186566,"PotHole"
"43231",52.46290294,-1.900901321,"Light"
"43243",52.21827836,-2.177067489,"PotHole"
"43244",52.02807418,-2.438669064,"PotHole"
"43253",52.45350445,-2.007902318,"Light"
"43264",52.45107899,-3.025567429,"Light"
"43274",53.02776076,-2.215020261,"Light"
"43276",52.51390168,-2.060371634,"Light"
"43278",52.46288708,-2.11601064,"Accident"
"43299",52.26503434,-2.172858114,"Light"
"43307",52.6381893,-2.115957684,"PotHole"
"43314",52.49737284,-1.973442475,"PotHole"
"43321",51.9988633,-2.205330726,"PotHole"
"43343",52.28288731,-1.586784874,"Accident"
"43383",52.48092034,-1.969623938,"PotHole"
"43393",52.99609199,-2.150796761,"Accident"
"43407",52.83270149,-1.779167093,"Light"
"43408",52.51339271,-1.883547826,"PotHole"
"43427",52.10287026,-2.330372638,"PotHole"
"43442",52.62638477,-2.296898166,"Light"
"43445",52.52643667,-1.459010247,"Light"
"43461",52.46910013,-2.154418002,"PotHole"
"43489",52.99326127,-2.18222184,"Light"
"43496",52.34606327,-2.048368742,"Light"
"43503",52.57621692,-2.001432323,"Accident"
"43505",52.26494156,-2.227512624,"PotHole"
"43507",52.58244924,-2.119499808,"Light"
"43520",52.41662746,-1.431227454,"Light"
"43530",52.70285586,-2.733992348,"Light"
"43533",52.69433708,-2.744946734,"Accident"
"43540",52.63105191,-1.974839893,"Accident"
"43543",52.5775559,-2.04717833,"Light"
"43554",52.56781428,-1.822914701,"Light"
"43557",52.51204353,-1.865869606,"PotHole"
"43583",52.48764657,-1.948560232,"Accident"
"43593",52.45675888,-1.498715735,"PotHole"
"43601",52.48000532,-2.06827604,"PotHole"
"43609",52.6393782,-1.602439955,"Accident"
"43610",52.53651439,-1.419138839,"PotHole"
"43616",52.55702141,-1.976651802,"PotHole"
"43618",52.55733531,-2.026359052,"PotHole"
"43622",52.3111484,-2.702880191,"Accident"
"43623",52.31040677,-2.683726654,"Light"
"43624",52.36823336,-2.39914669,"PotHole"
"43625",52.65232731,-2.267510083,"PotHole"
"43632",52.69032245,-2.578434512,"Light"
"43635",52.97831054,-2.388664862,"Light"
"43643",52.77980216,-2.36747194,"Light"
"43659",52.27755113,-1.936930462,"PotHole"
"43661",52.15461885,-1.890330764,"Light"
"43665",52.60929239,-2.199701158,"Light"
"43666",52.55586738,-2.170018184,"PotHole"
"43667",53.01985273,-2.203442682,"PotHole"
"43679",52.18512568,-2.488042829,"Accident"
"43717",53.02423667,-2.157991626,"Light"
"43721",52.51830805,-1.900998096,"PotHole"
"43729",52.15134022,-2.921175259,"Light"
"43739",52.64560763,-2.44039188,"PotHole"
"43746",52.98958732,-2.186317878,"Light"
"43760",52.98703652,-1.98953163,"PotHole"
"43786",52.46164555,-2.175100087,"PotHole"
"43789",52.39263975,-2.023467791,"PotHole"
"43790",52.39537544,-1.815521928,"Light"
"43798",52.993868,-1.986550365,"PotHole"
"43807",52.0713928,-2.334050035,"PotHole"
"43809",52.04269261,-2.720209266,"PotHole"
"43812",52.07678052,-2.747022381,"Accident"
"43820",52.38181121,-2.229141948,"Light"
"43825",53.09939824,-2.023854888,"PotHole"
"43826",53.10245647,-2.010414409,"Light"
"43843",52.76408736,-1.942901658,"Light"
"43847",52.69401517,-2.794509024,"Accident"
"43850",52.74393765,-2.719573198,"Accident"
"43870",53.0830837,-2.180153111,"Accident"
"43897",52.63965458,-2.421120971,"Light"
"43905",52.68386692,-2.450244181,"Light"
"43912",52.66952136,-2.046094854,"Light"
"43914",52.38415487,-2.268823112,"Light"
"43917",52.51109264,-2.1735287,"Light"
"43947",52.56754384,-1.770098534,"PotHole"
"43955",52.56799074,-1.768768378,"Light"
"43963",52.15542342,-2.113965448,"PotHole"
"44031",52.62159191,-2.237779281,"PotHole"
"44036",52.44404224,-1.736609069,"Light"
"44047",52.69001487,-2.026306526,"Light"
"44059",53.06503494,-2.22190642,"Accident"
"44061",52.99110535,-2.148932091,"Light"
"44065",52.97460506,-2.091989121,"PotHole"
"44069",52.54924364,-2.029746025,"Accident"
"44073",52.56802064,-2.060446245,"Light"
"44077",52.98566355,-2.128729987,"Accident"
"44082",52.90583833,-1.862146282,"PotHole"
"44117",52.40668483,-1.751531113,"Light"
"44122",52.42612121,-1.442590965,"Accident"
"44126",52.70324179,-2.745616388,"PotHole"
"44129",53.03094481,-2.181575667,"Light"
"44160",52.41454221,-2.225489145,"Light"
"44163",52.37289661,-2.186205393,"PotHole"
"44177",52.45394734,-2.040129145,"Accident"
"44183",52.64311021,-2.044648158,"Accident"
"44186",52.04619335,-2.725529444,"Accident"
"44197",52.98375289,-2.37344648,"Accident"
"44198",53.14219016,-2.171535587,"Light"
"44201",52.49890247,-2.019105841,"PotHole"
"44237",52.21640834,-2.219799511,"Light"
"44258",52.54199237,-2.122043748,"Accident"
"44259",52.5069875,-1.743599924,"Light"
"44271",52.98636472,-2.100847322,"PotHole"
"44278",52.28785789,-1.540250457,"Accident"
"44280",52.53576196,-1.986982874,"PotHole"
"44290",52.42845811,-1.321962974,"PotHole"
"44313",52.18386844,-1.700411942,"PotHole"
"44327",52.13774268,-1.606918271,"Light"
"44328",52.36193501,-1.443398668,"Light"
"44337",52.41761012,-2.290317168,"PotHole"
"44345",52.36201862,-2.236381869,"PotHole"
"44366",52.80242994,-3.069416957,"PotHole"
"44370",52.77740213,-1.79127652,"PotHole"
"44399",52.82942835,-2.137587503,"PotHole"
"44413",52.38714454,-2.258556033,"Light"
"44422",52.52286966,-1.465391643,"Accident"
"44428",52.98397278,-2.195200834,"Light"
"44443",52.51669518,-2.045639116,"Light"
"44444",52.51686543,-2.06582819,"PotHole"
"44445",52.48056188,-1.70694259,"Accident"
"44460",53.02515423,-2.135646294,"Accident"
"44462",52.25780651,-1.605858397,"PotHole"
"44467",52.2602401,-1.386066555,"Accident"
"44478",52.91231007,-2.165895863,"PotHole"
"44490",52.58960753,-2.149040958,"PotHole"
"44498",51.92286121,-2.655761305,"Accident"
"44503",53.02622825,-1.852355651,"PotHole"
"44504",53.02307517,-2.195511705,"Accident"
"44523",52.1443239,-2.293678949,"PotHole"
"44529",52.38104144,-1.641490836,"Light"
"44531",52.59757182,-1.77112264,"Accident"
"44549",52.64328569,-2.436230427,"Light"
"44562",52.41249258,-1.511861007,"Light"
"44571",52.56857487,-1.986678283,"PotHole"
"44576",52.51140031,-1.854083879,"Light"
"44580",52.63158814,-1.705492274,"PotHole"
"44583",52.19468518,-1.711750456,"PotHole"
"44584",52.68248527,-2.435067942,"Light"
"44604",52.19248278,-2.225679223,"Light"
"44606",52.33891868,-2.279438965,"Light"
"44615",52.45976235,-1.486318947,"Light"
"44649",52.97510732,-2.201832377,"Light"
"44682",52.38862754,-1.370034573,"Light"
"44683",52.27916331,-1.591377985,"Light"
"44692",52.31910271,-2.001422474,"Light"
"44700",52.34892159,-2.221631386,"Accident"
"44707",52.47013296,-1.97198663,"PotHole"
"44716",52.58978892,-1.974863284,"Light"
"44718",52.47211019,-2.148643014,"Light"
"44721",52.46284925,-2.149642053,"Accident"
"44729",52.9903623,-1.987340977,"Light"
"44733",53.09207075,-2.181459933,"Accident"
"44746",52.5236023,-2.075123666,"PotHole"
"44749",52.27250532,-2.221249621,"Light"
"44786",52.34968653,-2.047814849,"PotHole"
"44794",52.6804573,-1.795835584,"Accident"
"44805",52.38202748,-2.038447418,"Light"
"44813",52.67763273,-2.483281383,"PotHole"
"44822",52.44389743,-1.497390438,"PotHole"
"44844",52.60305124,-2.178617349,"PotHole"
"44864",52.10205653,-1.450915631,"Light"
"44871",52.23813242,-1.882803568,"PotHole"
"44875",52.24356284,-1.928191027,"Accident"
"44879",52.5801405,-1.775788204,"PotHole"
"44888",52.33221927,-2.294922882,"Accident"
"44891",52.48061347,-1.728587041,"Accident"
"44903",52.50488595,-2.09866351,"PotHole"
"44905",51.85473785,-2.727367195,"Light"
"44906",52.07379547,-2.777612414,"Light"
"44913",52.73782641,-1.779276042,"Accident"
"44916",53.00107631,-2.222412398,"PotHole"
"44923",52.51749437,-1.839327085,"Light"
"44924",52.44843952,-1.830749905,"Accident"
"44925",52.41113527,-1.516286371,"PotHole"
"44930",52.37953035,-2.809417802,"PotHole"
"44934",52.56812283,-1.971924824,"PotHole"
"44941",52.52576408,-1.83858947,"Light"
"44950",52.6381893,-2.115957684,"PotHole"
"44953",52.19482776,-2.221741088,"Light"
"44957",52.78685635,-2.382507241,"PotHole"
"44961",52.9932204,-2.185394957,"Accident"
"44968",52.19412512,-1.703415255,"PotHole"
"44978",53.00307812,-2.181786386,"Light"
"44979",52.579168,-2.060461643,"PotHole"
"44995",52.28386714,-1.540496966,"Light"
"45029",51.8542654,-2.654763334,"Light"
"45031",52.41793742,-1.763230698,"PotHole"
"45033",52.0179974,-2.730013028,"PotHole"
"45069",52.10287026,-2.330372638,"Light"
"45073",52.5077111,-1.791685497,"PotHole"
"45101",52.86720724,-2.2540803,"PotHole"
"45111",52.36295291,-1.237481787,"Accident"
"45112",52.47549723,-2.075041431,"PotHole"
"45135",51.92816988,-2.568580513,"Accident"
"45139",52.38174406,-2.26146274,"Light"
"45155",52.43081258,-2.017678746,"PotHole"
"45161",52.6951259,-2.371346911,"PotHole"
"45166",52.03958349,-2.438344412,"Accident"
"45183",52.24918267,-1.386219137,"Accident"
"45184",52.02668911,-2.424080637,"PotHole"
"45191",52.49266979,-1.913795536,"Light"
"45201",52.5105169,-1.867347675,"PotHole"
"45233",52.44823097,-1.460704128,"Light"
"45243",52.48000532,-2.06827604,"Accident"
"45248",52.01271055,-2.410835103,"PotHole"
"45258",52.55702141,-1.976651802,"Light"
"45268",52.7500858,-2.354628885,"Light"
"45271",52.63980251,-2.429989075,"Light"
"45281",52.45789273,-1.70120627,"PotHole"
"45288",52.65615148,-1.916431951,"Light"
"45310",53.055228,-2.226585444,"Light"
"45321",52.18512568,-2.488042829,"PotHole"
"45338",52.40594371,-1.50226094,"PotHole"
"45345",52.34287154,-1.337951222,"Accident"
"45352",53.01383696,-2.13559583,"PotHole"
"45371",52.15134022,-2.921175259,"PotHole"
"45395",53.05697209,-2.206750921,"Accident"
"45411",52.36134745,-2.046065349,"PotHole"
"45414",52.84438174,-1.674807001,"PotHole"
"45428",52.46164555,-2.175100087,"PotHole"
"45433",52.6877787,-1.986642754,"PotHole"
"45434",52.68570656,-1.964453592,"PotHole"
"45443",52.36716676,-1.553483192,"Light"
"45446",52.53365904,-1.465702949,"Light"
"45454",52.07678052,-2.747022381,"Light"
"45463",52.39232954,-2.229196479,"PotHole"
"45471",53.10026774,-2.033817026,"PotHole"
"45475",52.67408526,-1.831211637,"PotHole"
"45482",52.37252588,-1.274347072,"Accident"
"45489",52.69401517,-2.794509024,"Light"
"45499",52.97475023,-2.120581507,"PotHole"
"45506",52.99778591,-2.094869449,"Accident"
"45508",53.05670611,-2.247182775,"Light"
"45513",52.89758863,-2.15009725,"Light"
"45540",52.56806452,-1.878977324,"Light"
"45556",52.38415487,-2.268823112,"PotHole"
"45571",52.66582553,-2.067087739,"PotHole"
"45572",52.67276478,-2.021105186,"PotHole"
"45575",52.66591879,-2.060877549,"Light"
"45600",52.47982686,-1.70061611,"Light"
"45609",52.47363579,-2.038969411,"Light"
"45632",53.06883301,-2.209419518,"Light"
"45638",52.29232238,-1.937408074,"PotHole"
"45643",52.28051465,-1.931063114,"PotHole"
"45644",52.29364665,-1.942772592,"Light"
"45681",52.95507022,-2.114126114,"Accident"
"45688",52.51041716,-1.796918124,"Accident"
"45701",52.17519845,-1.881506328,"Light"
"45704",52.99110535,-2.148932091,"PotHole"
"45707",52.98063645,-2.113195745,"Accident"
"45718",52.554607,-2.089925856,"Light"
"45722",52.18663472,-2.250076731,"Light"
"45733",52.17750953,-2.250025498,"Light"
"45735",52.18411506,-2.176931565,"Accident"
"45743",52.65551119,-1.857596822,"PotHole"
"45776",53.01138601,-2.213090631,"Light"
"45785",52.28143031,-1.561674097,"Light"
"45795",52.4179705,-1.924968407,"PotHole"
"45812",52.54735973,-1.85396487,"Light"
"45818",52.30941664,-2.680821856,"PotHole"
"45824",52.5168685,-2.06008099,"Light"
"45840",52.98375289,-2.37344648,"PotHole"
"45854",52.05711682,-2.293106242,"PotHole"
"45858",52.54112223,-2.089898218,"PotHole"
"45867",52.35036001,-2.221638589,"Accident"
"45880",52.21640834,-2.219799511,"PotHole"
"45892",52.50787912,-1.940433358,"Light"
"45893",52.35586246,-2.048555691,"Light"
"45897",52.45475958,-2.148584484,"Light"
"45899",52.80361724,-2.114499603,"Light"
"45918",52.20829197,-1.881345337,"Light"
"45924",52.71178616,-2.818574977,"Light"
"45928",53.11752169,-2.04806943,"Light"
"45935",52.68944681,-2.525162254,"Light"
"45944",52.41798977,-1.967608342,"PotHole"
"45950",52.37176404,-1.449738012,"Light"
"45951",52.32584362,-1.270708879,"PotHole"
"45956",52.45098417,-2.83794998,"Light"
"45958",52.80938243,-1.63352943,"Accident"
"45963",53.0182353,-2.026567339,"Accident"
"45970",52.28423495,-1.591697843,"Accident"
"45973",52.40326597,-1.457577632,"Light"
"45985",52.39681006,-2.236567931,"Light"
"46003",52.46283295,-2.161990723,"PotHole"
"46009",52.90991423,-2.838603796,"Accident"
"46013",52.82665166,-2.298381428,"PotHole"
"46019",52.55284119,-1.976948965,"PotHole"
"46041",52.68913605,-1.798014315,"Light"
"46044",52.19123926,-2.217627221,"PotHole"
"46052",53.10479114,-2.026232821,"Light"
"46054",52.38714454,-2.258556033,"PotHole"
"46069",52.98397278,-2.195200834,"Light"
"46073",52.68353204,-1.801294481,"PotHole"
"46080",52.27393458,-2.226093143,"PotHole"
"46083",52.31040961,-1.878212887,"PotHole"
"46118",53.01112854,-2.230616759,"Accident"
"46129",52.14808936,-2.215312064,"PotHole"
"46130",52.90000743,-2.596090409,"PotHole"
"46137",52.29861645,-1.590832481,"PotHole"
"46148",52.39894642,-1.497313178,"PotHole"
"46160",52.58692828,-2.134271934,"PotHole"
"46165",51.95831065,-2.525303679,"Light"
"46167",52.64317764,-1.927540732,"PotHole"
"46225",52.68248527,-2.435067942,"Light"
"46246",52.33891868,-2.279438965,"PotHole"
"46252",52.36404312,-1.950024861,"Light"
"46266",52.29743544,-1.853320469,"PotHole"
"46278",52.45237145,-2.047234992,"Light"
"46279",52.36719065,-2.065780833,"Light"
"46283",52.5072901,-1.876197306,"Accident"
"46285",52.69560628,-2.300179336,"Light"
"46288",53.06677147,-2.252612902,"Light"
"46290",52.89435658,-2.146815953,"Light"
"46293",52.42417883,-1.839665989,"Light"
"46311",52.67630444,-1.824148253,"Light"
"46325",52.41794428,-1.891150573,"PotHole"
"46329",52.53332842,-2.411787932,"Accident"
"46335",52.51316063,-2.173315831,"Light"
"46339",52.05777961,-2.376244764,"PotHole"
"46347",52.47013296,-1.97198663,"PotHole"
"46350",52.71304799,-2.771170392,"Light"
"46366",52.90335106,-1.856876298,"Light"
"46371",53.09568808,-1.993836634,"Light"
"46375",52.4899111,-2.026465595,"Light"
"46385",52.40455414,-1.505333985,"Accident"
"46387",52.47337259,-2.001428366,"PotHole"
"46392",52.2111151,-2.156549885,"PotHole"
"46397",52.70341349,-2.731041808,"PotHole"
"46399",52.59768382,-1.83932963,"Accident"
"46400",52.37960214,-2.714647395,"PotHole"
"46406",52.48540531,-1.942525212,"PotHole"
"46411",53.00879536,-2.228547632,"Light"
"46436",52.51421423,-1.760209098,"Light"
"46440",52.47273877,-1.966979621,"PotHole"
"46444",52.38202748,-2.038447418,"Accident"
"46452",52.67763273,-2.483281383,"Light"
"46454",52.34867287,-1.810577965,"Light"
"46480",52.40001293,-1.983788606,"PotHole"
"46502",53.02909078,-2.188799428,"Light"
"46506",52.32602973,-1.301519577,"PotHole"
"46540",52.45034992,-2.044098691,"PotHole"
"46541",52.643045,-1.905136297,"Light"
"46546",52.45107899,-3.025567429,"PotHole"
"46548",52.49878249,-2.169355649,"PotHole"
"46600",52.9932204,-2.185394957,"PotHole"
"46629",52.79277259,-2.149735594,"Light"
"46634",52.24775343,-1.393225615,"Accident"
"46635",52.34924421,-1.808079818,"Light"
"46653",53.02790016,-2.23628266,"PotHole"
"46654",52.61999354,-2.222999554,"PotHole"
"46660",52.21100645,-2.223870629,"Light"
"46665",52.45376745,-1.78952648,"PotHole"
"46676",52.9651835,-2.285012526,"PotHole"
"46680",52.47426899,-1.706984358,"Accident"
"46701",52.3182349,-1.942741027,"Light"
"46709",52.51267007,-2.060369939,"Light"
"46720",52.05623769,-2.710509581,"Accident"
"46741",52.46910013,-2.154418002,"PotHole"
"46748",52.26003822,-2.177234006,"PotHole"
"46779",52.673426,-2.429491116,"PotHole"
"46798",52.03060921,-2.419016095,"Light"
"46814",53.0600554,-2.240189031,"PotHole"
"46818",53.02847651,-2.173066461,"PotHole"
"46822",52.02668911,-2.424080637,"Accident"
"46836",52.47724181,-1.709467577,"PotHole"
"46848",52.90540284,-2.487330063,"PotHole"
"46855",52.90145775,-2.147137328,"Light"
"46859",52.51140513,-1.749468093,"PotHole"
"46867",52.37767546,-1.464501683,"PotHole"
"46874",52.90716127,-1.848596864,"Accident"
"46877",52.48676516,-2.023960207,"Accident"
"46894",52.56183073,-1.975469159,"PotHole"
"46905",52.7500858,-2.354628885,"Light"
"46927",52.65608171,-1.953168308,"PotHole"
"46933",52.56254105,-2.051587647,"Light"
"46935",52.56010185,-2.057957161,"Light"
"46948",53.0755357,-2.189898397,"Light"
"46949",52.95371097,-2.192191661,"PotHole"
"46951",52.93026589,-2.181450995,"Light"
"46954",52.53071543,-2.990715519,"Light"
"46975",52.40594371,-1.50226094,"Light"
"46979",52.47757862,-2.067241639,"PotHole"
"46981",52.47669262,-2.03823598,"PotHole"
"46983",52.34483689,-1.335719966,"Light"
"46992",53.05619416,-2.188037777,"Light"
"46998",52.50939742,-1.834936385,"Light"
"47011",52.9125576,-1.892445674,"Light"
"47016",52.63942946,-2.433679835,"PotHole"
"47018",52.64560763,-2.44039188,"PotHole"
"47020",52.64987069,-2.430087891,"Accident"
"47021",52.70863949,-2.757771474,"PotHole"
"47046",52.52850014,-2.406789966,"Light"
"47057",52.6024235,-1.898077516,"PotHole"
"47064",52.49671055,-2.172293615,"Accident"
"47079",52.9812797,-2.031236033,"PotHole"
"47080",52.36716676,-1.553483192,"Light"
"47094",52.33802542,-1.574324395,"Light"
"47095",52.35429822,-1.574461818,"Light"
"47097",52.32494917,-2.250856649,"PotHole"
"47134",52.83150608,-2.061258205,"Light"
"47144",53.00764933,-2.239897699,"Light"
"47150",52.89758863,-2.15009725,"Accident"
"47166",52.26449332,-1.602575555,"Accident"
"47209",52.67276478,-2.021105186,"Light"
"47213",52.66178308,-2.061758884,"Accident"
"47232",52.57132747,-1.774210086,"PotHole"
"47241",52.47136863,-2.043781234,"PotHole"
"47249",52.57267283,-1.772580117,"PotHole"
"47257",52.69099472,-2.418656054,"PotHole"
"47269",52.2913864,-1.935547379,"Accident"
"47282",53.02502726,-2.189064932,"Light"
"47296",52.48609299,-1.896136988,"Light"
"47297",52.48609299,-1.896136988,"PotHole"
"47323",52.47697306,-1.713547654,"Light"
"47343",52.50731054,-1.821684274,"PotHole"
"47349",52.68635878,-2.007856927,"Accident"
"47356",52.10331076,-1.925933709,"PotHole"
"47360",52.99110535,-2.148932091,"Light"
